categoria,subcategoria,tipo,nombre,precio,url,tienda
tercer-fuego,lustres,no tiene,Aplicador de Lustre 2326,"9,08€",https://www.marphil.com/producto/aplicador-lustre-2326/,Marphil
tercer-fuego,lustres,no tiene,Goma borrar oro,"14,67€",https://www.marphil.com/producto/goma-borrar-oro/,Marphil
tercer-fuego,lustres,no tiene,Pulidor de Lustres 5215,"15,25€",https://www.marphil.com/producto/pulidor-oro-ref5215/,Marphil
tercer-fuego,schjerning-sp,no tiene,Medium para porcelana al agua 100 ml.,"37,01€",https://www.marphil.com/producto/medium-para-porcelana-al-agua-100-ml/,Marphil
tercer-fuego,schjerning-sp,no tiene,SP 2007 Azul verdoso 800ºC – 6 grs,"6,20€",https://www.marphil.com/producto/sp-2007-azul-verdoso-800oc-6-grs/,Marphil
tercer-fuego,schjerning-sp,no tiene,SP 2013 Azul Medio 800ºC – 6 grs,"6,92€",https://www.marphil.com/producto/sp-2013-azul-medio-800oc-6-grs/,Marphil
tercer-fuego,schjerning-sp,no tiene,SP 2017 Rosa Púrpura 800ºC – 3 grs,"12,20€",https://www.marphil.com/producto/sp-2017-rosa-purpura-800oc-3-grs/,Marphil
tercer-fuego,schjerning-sp,no tiene,SP 2018 Carmín Púrpura 800ºC – 3 grs,"14,28€",https://www.marphil.com/producto/sp-2018-carmin-purpura-800oc-3-grs/,Marphil
tercer-fuego,schjerning-sp,no tiene,SP 2022 Amarillo Rojo 800ºC – 6 grs,"6,20€",https://www.marphil.com/producto/sp-2022-amarillo-rojo-800oc-6-grs/,Marphil
tercer-fuego,schjerning-sp,no tiene,SP 2030 Marrón Profundo 800ºC – 6 grs,"6,20€",https://www.marphil.com/producto/sp-2030-marron-profundo-800oc-6-grs/,Marphil
tercer-fuego,schjerning-sp,no tiene,SP 2032 Negro 800ºC – 6 grs,"6,80€",https://www.marphil.com/producto/sp-2032-negro-800oc-6-grs/,Marphil
tercer-fuego,schjerning-sp,no tiene,SP 2033 Gris Claro 800ºC – 6 grs,"6,61€",https://www.marphil.com/producto/sp-2033-gris-claro-800oc-6-grs/,Marphil
tercer-fuego,schjerning-sp,no tiene,SP 2041 Amarillo Albert 800ºC – 6 grs,"6,20€",https://www.marphil.com/producto/sp-2041-amarillo-albert-800oc-6-grs/,Marphil
tercer-fuego,schjerning-sp,no tiene,SP 2044 Rojo Pompadour 800ºC – 6 grs,"6,20€",https://www.marphil.com/producto/sp-2044-rojo-pompadour-800oc-6-grs/,Marphil
tercer-fuego,schjerning-sp,no tiene,SP 2056 Azul Delft 800ºC – 6 grs,"6,80€",https://www.marphil.com/producto/sp-2056-azul-delft-800oc-6-grs/,Marphil
tercer-fuego,schjerning-sp,no tiene,SP 2062 Verde Amarilllo 800ºC – 6 grs,"6,80€",https://www.marphil.com/producto/sp-2062-verde-amarilllo-800oc-6-grs/,Marphil
tercer-fuego,schjerning-sp,no tiene,SP 2099 Malva Oscuro 800ºC – 3 grs,"9,39€",https://www.marphil.com/producto/sp-2099-malva-oscuro-800oc-3-grs/,Marphil
tercer-fuego,schjerning-sp,no tiene,SP 2100 Verde Copenhague 800ºC – 6 grs,"6,80€",https://www.marphil.com/producto/sp-2100-verde-copenhague-800oc-6-grs/,Marphil
tercer-fuego,schjerning-sp,no tiene,SP 2102 Verde 800ºC – 6 grs,"6,27€",https://www.marphil.com/producto/sp-2102-verde-800oc-6-grs/,Marphil
tercer-fuego,schjerning-sp,no tiene,SP 2110 Blanco 800ºC – 6 grs,"7,21€",https://www.marphil.com/producto/sp-2110-blanco-800oc-6-grs/,Marphil
tercer-fuego,serie_tecnipaint,no tiene,Color Vitrificable al Agua TECNIPAINT Plata DPC-394,"6,07€",https://www.marphil.com/producto/plata-dpc-394/,Marphil
tercer-fuego,serie_tecnipaint,no tiene,Color Vitrificable al Agua TECNIPAINT Oro DPC-392,"6,07€",https://www.marphil.com/producto/oro-dpc-392/,Marphil
tercer-fuego,serie_tecnipaint,no tiene,Tecnipaint 30ml metalizado cobre DPC398,"6,07€",https://www.marphil.com/producto/tecnipaint-30ml-metalizados-cobre-dpc398/,Marphil
tercer-fuego,serie_tecnipaint,no tiene,Color Vitrificable al Agua TECNIPAINT Blanco DPC-300,"4,68€",https://www.marphil.com/producto/lanco-dpc-300/,Marphil
tercer-fuego,serie_tecnipaint,no tiene,Color Vitrificable al Agua TECNIPAINT Amarillo DPC-330,"4,68€",https://www.marphil.com/producto/amarillo-dpc-330/,Marphil
tercer-fuego,serie_tecnipaint,no tiene,Color Vitrificable al Agua TECNIPAINT Azul Cielo DPC-313,"4,68€",https://www.marphil.com/producto/azul-cielo-dpc-313/,Marphil
tercer-fuego,serie_tecnipaint,no tiene,Color Vitrificable al Agua TECNIPAINT Azul Cobalto DPC-310,"4,68€",https://www.marphil.com/producto/azul-co-dpc-310/,Marphil
tercer-fuego,serie_tecnipaint,no tiene,Color Vitrificable al Agua TECNIPAINT Pistacho DPC-321,"4,68€",https://www.marphil.com/producto/istacho-dpc-321/,Marphil
tercer-fuego,serie_tecnipaint,no tiene,Color Vitrificable al Agua TECNIPAINT Verde Cromo DPC-322,"4,68€",https://www.marphil.com/producto/verde-cr-dpc-322/,Marphil
tercer-fuego,serie_tecnipaint,no tiene,Color Vitrificable al Agua TECNIPAINT Morado DPC-312,"4,68€",https://www.marphil.com/producto/morado-dpc-312/,Marphil
tercer-fuego,serie_tecnipaint,no tiene,Color Vitrificable al Agua TECNIPAINT Pink DPC-370,"4,68€",https://www.marphil.com/producto/pink-dpc-370/,Marphil
tercer-fuego,serie_tecnipaint,no tiene,Color Vitrificable al Agua TECNIPAINT Naranja DPC-340,"4,68€",https://www.marphil.com/producto/naranja-dpc-340/,Marphil
tercer-fuego,serie_tecnipaint,no tiene,Color Vitrificable al Agua TECNIPAINT Rojo DPC-360,"4,68€",https://www.marphil.com/producto/ojo-dpc-360/,Marphil
tercer-fuego,serie_tecnipaint,no tiene,Color Vitrificable al Agua TECNIPAINT Gris DPC-391,"4,36€",https://www.marphil.com/producto/gris-dpc-391/,Marphil
tercer-fuego,serie_tecnipaint,no tiene,Color Vitrificable al Agua TECNIPAINT Chocolate DPC-380,"4,68€",https://www.marphil.com/producto/chocolate-dpc-380/,Marphil
tercer-fuego,serie_tecnipaint,no tiene,Color Vitrificable al Agua TECNIPAINT Negro DPC-390,"4,68€",https://www.marphil.com/producto/negro-dpc-390/,Marphil
tercer-fuego,vitrificables-va,no tiene,Bálsamo de Copaiba 100cc,"10,76€ – 81,46€",https://www.marphil.com/producto/balsamo-de-copaiba-100cc/,Marphil
tercer-fuego,vitrificables-va,no tiene,VA-103 Blanco vitrificable sin plomo 100 grs,"8,45€",https://www.marphil.com/producto/__trashed-4/,Marphil
tercer-fuego,vitrificables-va,no tiene,VA-104 Amarillo vitrificable sin plomo 100 grs,"7,62€",https://www.marphil.com/producto/__trashed-2/,Marphil
tercer-fuego,vitrificables-va,no tiene,VA-113 Celeste Vitrificable sin plomo 100 grs,"7,11€",https://www.marphil.com/producto/va-113-celeste-vitrificable-sin-plomo-100-grs/,Marphil
tercer-fuego,vitrificables-va,no tiene,VA-115 Cobalto vitrificable sin plomo 100 grs,"11,98€",https://www.marphil.com/producto/__trashed-6/,Marphil
tercer-fuego,vitrificables-va,no tiene,VA-111 Verde vitrificable sin plomo 100 grs,"10,70€",https://www.marphil.com/producto/__trashed-3/,Marphil
tercer-fuego,vitrificables-va,no tiene,VA-101 Naranja vitrificable sin plomo 100 grs,"10,21€",https://www.marphil.com/producto/__trashed/,Marphil
tercer-fuego,vitrificables-va,no tiene,VA-102 Rojo vitrificable sin plomo 100 grs,"7,57€",https://www.marphil.com/producto/va-102-rojo-vitrif-sin-plomo-100-grs-2/,Marphil
tercer-fuego,vitrificables-va,no tiene,VA Oro vitrificable sin plomo 100 grs,"8,25€",https://www.marphil.com/producto/va-oro-vitrif-sin-plomo-100-grs/,Marphil
tercer-fuego,vitrificables-va,no tiene,VA-109 Chocolate vitrificable sin plomo 100 grs,"7,16€",https://www.marphil.com/producto/va-109-chocolate-vitrif-sin-plomo-100-grs/,Marphil
tercer-fuego,vitrificables-va,no tiene,VA Plata Rojo vitrificable sin plomo 100 grs,"6,44€",https://www.marphil.com/producto/va-plata-vitrif-sin-plomo-100-grs/,Marphil
tercer-fuego,vitrificables-va,no tiene,VA-117 Negro vitrificable sin plomo 100 grs,"13,55€",https://www.marphil.com/producto/__trashed-5/,Marphil
otros,auxiliares,no tiene,Clay Mender Mayco AC-306 59 ml.,"5,86€",https://www.marphil.com/producto/clay-mender-mayco-ac-306-59-ml/,Marphil
otros,auxiliares,no tiene,Cinta adhesiva reservante 1 mm/ 18 m. BANDIT,"2,70€",https://www.marphil.com/producto/cinta-adhesiva-reservante-1-mm-18-m-bandit/,Marphil
otros,auxiliares,no tiene,Cinta adhesiva reservante,"7,87€ – 14,81€",https://www.marphil.com/producto/cinta-adhesiva-verde/,Marphil
otros,auxiliares,no tiene,Wax Resist Mayco – AC-302 59 ml.,"5,72€",https://www.marphil.com/producto/wax-resist-mayco-ac-302-59ml/,Marphil
otros,auxiliares,no tiene,Wax Resist Mayco – AC-302 473 ml.,"27,64€",https://www.marphil.com/producto/wax-resist-mayco-ac-302-473-ml/,Marphil
otros,auxiliares,no tiene,Medium para porcelana al agua 100 ml.,"37,01€",https://www.marphil.com/producto/medium-para-porcelana-al-agua-100-ml/,Marphil
otros,auxiliares,no tiene,9010 Protector de Placas Refractarias,"19,64€",https://www.marphil.com/producto/9010-protector-de-placa/,Marphil
otros,auxiliares,no tiene,Aditivo de esmaltes Pehatine 209,"13,66€",https://www.marphil.com/producto/pehatine-209/,Marphil
otros,auxiliares,no tiene,Diluyente para Oro N1 90/100 ml,"29,79€",https://www.marphil.com/producto/diluyente-oro-n1/,Marphil
otros,auxiliares,no tiene,Diluyente Lustres N12 – 90/100 ml,"21,16€",https://www.marphil.com/producto/diluyente-lustres-n12-90-100-ml/,Marphil
otros,auxiliares,no tiene,Bálsamo de Copaiba 100cc,"10,76€ – 81,46€",https://www.marphil.com/producto/balsamo-de-copaiba-100cc/,Marphil
otros,auxiliares,no tiene,Grasa Miel – aceite fino,"11,72€ – 31,53€",https://www.marphil.com/producto/grasa-miel-aceite-fino/,Marphil
otros,auxiliares,no tiene,Monocol V,"12,83€ – 38,09€",https://www.marphil.com/producto/monocol-v/,Marphil
otros,auxiliares,no tiene,Pegamento para alta temperatura THERMOCOLL 1250ºC 17ML,"9,83€",https://www.marphil.com/producto/thermocoll-17ml/,Marphil
otros,auxiliares,no tiene,Reservante,"8,05€ – 21,10€",https://www.marphil.com/producto/reservante/,Marphil
otros,auxiliares,no tiene,Serograf Vehículo Tercer Fuego kg,"15,03€",https://www.marphil.com/producto/serograf-vehiculo-tercer-fuego-kg/,Marphil
otros,auxiliares,no tiene,Vehículo Seroil,"5,42€ – 13,67€",https://www.marphil.com/producto/seroil/,Marphil
otros,auxiliares,no tiene,Silicato Sódico 1000 cc,"6,79€",https://www.marphil.com/producto/silicato-sodico/,Marphil
otros,auxiliares,no tiene,Suspensivo,"4,03€",https://www.marphil.com/producto/suspensivo-2/,Marphil
otros,auxiliares,no tiene,Trenemulsion desmoldeante,"19,44€",https://www.marphil.com/producto/desmoldeante/,Marphil
otros,escayolas,no tiene,Escayola Alamo 70 Saco 30 Kg,"28,75€",https://www.marphil.com/producto/alamo-70-saco-30-kg/,Marphil
otros,escayolas,no tiene,Escayola Arquero Saco 25 Kg,"83,09€",https://www.marphil.com/producto/arquero-saco-30-kg/,Marphil
otros,escayolas,no tiene,Escayola Nieve Saco 25 Kg,"9,32€",https://www.marphil.com/producto/nieve-saco-25-kg/,Marphil
otros,escayolas,no tiene,Escayola REVEST Refractaria,"89,66€",https://www.marphil.com/producto/escayola-revest/,Marphil
otros,escayolas,no tiene,Trenemulsion desmoldeante,"19,44€",https://www.marphil.com/producto/desmoldeante/,Marphil
otros,escayolas,no tiene,Yeso Fino SIO2 bolsa 5 Kg.,"7,65€",https://www.marphil.com/producto/yeso-fino-sio2-bolsa-5-kg/,Marphil
otros,libros,no tiene,"Cerámica Creativa, Texturas, tallado, grabado","24,46€",https://www.marphil.com/producto/ceramica-creativa-texturas-tallado-grabado/,Marphil
otros,libros,no tiene,Figura Humana en Arcilla – Cristina Cordova,"29,98€",https://www.marphil.com/producto/figura-humana-en-arcilla-cristina-cordova/,Marphil
otros,libros,no tiene,"Alfarería, manual básico- ALFONSO D’ORS","25,00€",https://www.marphil.com/producto/alfareria-manual-basico-alfonso-dors/,Marphil
otros,libros,no tiene,Cerámica Artística – ARTES Y OFICIOS,"36,80€",https://www.marphil.com/producto/ceramica-artistica-artes-y-oficios-2/,Marphil
otros,libros,no tiene,Cerámica Práctica,"30,40€",https://www.marphil.com/producto/ceramica-practica/,Marphil
otros,libros,no tiene,Cómo dominar el torno alfarero,"19,97€",https://www.marphil.com/producto/como-dominar-el-torno-alfarero/,Marphil
otros,libros,no tiene,Guía completa del taller de cerámica,"42,63€",https://www.marphil.com/producto/guia-completa-del-taller-de-ceramica/,Marphil
otros,libros,no tiene,"Hecho a mano, Guía para Ceramistas","21,92€",https://www.marphil.com/producto/hecho-a-mano-guia-para-ceramistas/,Marphil
otros,libros,no tiene,Cerámica – GGDIY,"25,27€",https://www.marphil.com/producto/ceramica-ggdiy/,Marphil
otros,libros,no tiene,Crear con Cerámica de Maria Skärlund,"17,15€",https://www.marphil.com/producto/crear-ceramica-maria-skarlund/,Marphil
otros,libros,no tiene,"Guía de esmaltes cerámicos, recetas","22,83€",https://www.marphil.com/producto/guia-de-esmaltes-ceramicos-recetas/,Marphil
otros,libros,no tiene,Decoración – Aula de Cerámica,"18,52€",https://www.marphil.com/producto/decoracion-aula-de-ceramica/,Marphil
otros,libros,no tiene,Esmaltes – Aula de Cerámica,"17,92€",https://www.marphil.com/producto/esmaltes-aula-de-ceramica/,Marphil
otros,libros,no tiene,Moldes – Aula de Cerámica,"17,92€",https://www.marphil.com/producto/moldes-aula-de-ceramica/,Marphil
otros,libros,no tiene,Modelado – Aula de Cerámica,"17,92€",https://www.marphil.com/producto/modelado-aula-de-ceramica/,Marphil
otros,libros,no tiene,Torno – Aula de Cerámica,"17,92€",https://www.marphil.com/producto/torno-aula-de-ceramica/,Marphil
otros,libros,no tiene,El Torno – Arte y Oficios,"34,65€",https://www.marphil.com/producto/el-torno-arte-y-oficios/,Marphil
otros,libros,no tiene,El Torno Giro a Giro – RAMON FORT,"28,08€",https://www.marphil.com/producto/el-torno-giro-a-giro-ramon-fort/,Marphil
otros,libros,no tiene,Aprende a promocionar tu trabajo,"14,11€",https://www.marphil.com/producto/aprende-a-promocionar-tu-trabajo/,Marphil
otros,libros,no tiene,Cerámica Artística – Artes y Oficios,"24,16€",https://www.marphil.com/producto/ceramica-artistica-artes-y-oficios/,Marphil
otros,libros,no tiene,Trabajar el Barro,"30,13€",https://www.marphil.com/producto/trabajar-el-barro/,Marphil
otros,libros,no tiene,La Cerámica – Artes y Oficios,"34,65€",https://www.marphil.com/producto/la-ceramica-artes-y-oficios/,Marphil
otros,libros,no tiene,Modelado de la Figura Humana en Arcilla,"25,38€",https://www.marphil.com/producto/modelado-de-la-figura-humana-en-arcilla/,Marphil
otros,libros,no tiene,Taller de Cerámica con Lusesita,"20,20€",https://www.marphil.com/producto/taller-de-ceramica-con-lusesita/,Marphil
otros,libros,no tiene,El Arte de la Bella Escritura – HANDLETTERING,"18,27€",https://www.marphil.com/producto/el-arte-de-la-bella-escritura-handlettering/,Marphil
otros,libros,no tiene,Gran Libro de Elementos Decorativos – HANDLETTERING,"20,25€",https://www.marphil.com/producto/gran-libro-de-elementos-decorativos-handlettering/,Marphil
otros,libros,no tiene,"Sumi-E, La Aguada Japonesa","13,12€",https://www.marphil.com/producto/sumi-e-la-aguada-japonesa/,Marphil
otros,moldes,no tiene,Goma para molde 25-45 cm – Ref.42100,"2,53€",https://www.marphil.com/producto/goma-para-molde-25-45-cm-ref-42100/,Marphil
otros,moldes,no tiene,Goma para molde 38-65 cm – Ref.42101,"2,69€",https://www.marphil.com/producto/goma-para-molde-38-65-cm-ref-42101/,Marphil
otros,moldes,no tiene,Goma para molde 50-90 cm – Ref.42102,"3,41€",https://www.marphil.com/producto/goma-para-molde-50-90-cm-ref-42102/,Marphil
otros,moldes,no tiene,Molde bola 12 cm- 2885-1,"30,53€",https://www.marphil.com/producto/molde-bola-12-cm-2885-1/,Marphil
otros,moldes,no tiene,Molde bola 20 cm- 2885-5,"65,39€",https://www.marphil.com/producto/molde-bola-20-cm-2885-5/,Marphil
otros,moldes,no tiene,Molde Bowl 13cm – 28971,"46,44€",https://www.marphil.com/producto/molde-bowl-13cm/,Marphil
otros,moldes,no tiene,Molde Bowl 17cm – 28966-2,"48,92€",https://www.marphil.com/producto/molde-bowl-17cm-28966-2/,Marphil
otros,moldes,no tiene,Molde Bowl 36/20 D=15.5cm – 3743,"42,66€",https://www.marphil.com/producto/molde-bowl-3620-d155cm-3743/,Marphil
otros,moldes,no tiene,Molde Cilindro – 2896,"36,30€",https://www.marphil.com/producto/molde-cilindro-2896/,Marphil
otros,moldes,no tiene,Molde Florero – GF139,"46,90€",https://www.marphil.com/producto/molde-florero/,Marphil
otros,moldes,no tiene,Molde plato (taza cafe) – 28925,"38,94€",https://www.marphil.com/producto/molde-plato-taza-cafe-28925/,Marphil
otros,moldes,no tiene,Molde Plato 15 cm – 3761,"16,30€",https://www.marphil.com/producto/molde-plato-15/,Marphil
otros,moldes,no tiene,Molde Plato 25cm – 3763,"24,04€",https://www.marphil.com/producto/molde-plato-25cm/,Marphil
otros,moldes,no tiene,Molde Plato 28921,"41,73€",https://www.marphil.com/producto/molde-plato-28921/,Marphil
otros,moldes,no tiene,Molde Taza 28922,"35,31€",https://www.marphil.com/producto/molde-taza-28922/,Marphil
otros,moldes,no tiene,Molde Taza 28974,"44,50€",https://www.marphil.com/producto/molde-taza-28974/,Marphil
otros,moldes,no tiene,Molde Taza Cafe – 28924,"30,53€",https://www.marphil.com/producto/molde-taza-cafe-28924/,Marphil
otros,moldes,no tiene,Molde tazón 10/4 – 2848,"46,44€",https://www.marphil.com/producto/molde-tazon-104/,Marphil
otros,moldes,no tiene,Molde vasito 5.5cm – 2836,"27,59€",https://www.marphil.com/producto/molde-vasito-55cm/,Marphil
otros,moldes,no tiene,Molde Vaso 2860,"32,67€",https://www.marphil.com/producto/molde-vaso-2860/,Marphil
otros,bizcocho-ceramico,losetas-bizcocho,Bizcocho Cuadrado 5 cm,"1,06€",https://www.marphil.com/producto/bizcocho-cuadrado-5-cm/,Marphil
otros,bizcocho-ceramico,losetas-bizcocho,Bizcocho Redondo 5 cm,"0,88€",https://www.marphil.com/producto/bizcocho-redondo-5-cm/,Marphil
otros,bizcocho-ceramico,losetas-bizcocho,Azulejo blanco brillo 10×10 cm,"0,63€",https://www.marphil.com/producto/azulejo-blanco-brillo-10-x-10-cm/,Marphil
otros,bizcocho-ceramico,losetas-bizcocho,Azulejo blanco brillo 15×15 cm,"0,85€",https://www.marphil.com/producto/azulejo-blanco-brillo-15-x-15-cm/,Marphil
otros,bizcocho-ceramico,losetas-bizcocho,Azulejo blanco brillo 20×20 cm,"1,22€",https://www.marphil.com/producto/azulejo-blanco-brillo-20-x-20-cm/,Marphil
otros,bizcocho-ceramico,losetas-bizcocho,Loseta bizcocho blanco extra 10×10 cm,"1,62€",https://www.marphil.com/producto/bizcocho-blanco-extra-10x10-cm/,Marphil
otros,bizcocho-ceramico,losetas-bizcocho,Loseta bizcocho blanco extra 15×15 cm,"1,36€",https://www.marphil.com/producto/blanco-extra-150-x-150-x-6-mm/,Marphil
otros,bizcocho-ceramico,losetas-bizcocho,Loseta bizcocho blanco extra 20×20 cm,"4,04€",https://www.marphil.com/producto/bizcocho-blanco-extra-20x20-cm/,Marphil
otros,bizcocho-ceramico,losetas-bizcocho,Loseta bizcocho blanco 100x100x7 mm,"0,52€",https://www.marphil.com/producto/blanco-100-x-100-x-7-mm/,Marphil
otros,bizcocho-ceramico,losetas-bizcocho,Loseta bizcocho blanco 150×7.5 mm,"0,54€",https://www.marphil.com/producto/bizcocho-blanco-150x7-5x6-5-mm/,Marphil
otros,bizcocho-ceramico,losetas-bizcocho,Loseta bizcocho blanco 150x150x8 mm,"0,97€",https://www.marphil.com/producto/blanco-150-x-150-x-8-mm/,Marphil
otros,bizcocho-ceramico,losetas-bizcocho,Loseta bizcocho blanco 200×200 mm.,"2,07€",https://www.marphil.com/producto/bizcocho-blanco-200-x-200-x-7-mm/,Marphil
otros,bizcocho-ceramico,losetas-bizcocho,Loseta bizcocho blanco 200×300 mm,"3,18€",https://www.marphil.com/producto/blanco-150-x-200/,Marphil
otros,bizcocho-ceramico,losetas-bizcocho,Loseta bizcocho rojo 100×100 mm,"0,46€",https://www.marphil.com/producto/rojo-105-x-105-mm/,Marphil
otros,bizcocho-ceramico,losetas-bizcocho,Loseta bizcocho rojo 150x150x6 mm.,"1,27€",https://www.marphil.com/producto/loseta-bizcocho-rojo-150x150x6-5-mm/,Marphil
otros,bizcocho-ceramico,losetas-bizcocho,Loseta bizcocho rojo 100×200 mm,"1,21€",https://www.marphil.com/producto/bizcocho-rojo-100-x-200-x-7-5-cm/,Marphil
otros,bizcocho-ceramico,losetas-bizcocho,Loseta bizcocho rojo 150×200 mm,"0,79€",https://www.marphil.com/producto/rojo-150-x-200-mm/,Marphil
otros,bizcocho-ceramico,losetas-bizcocho,Loseta bizcocho rojo 200×200 mm,"1,31€",https://www.marphil.com/producto/rojo-200-x-200-mm/,Marphil
otros,bizcocho-ceramico,losetas-bizcocho,Loseta bizcocho rojo 200×300 mm,"2,75€",https://www.marphil.com/producto/rojo-200-x-300-mm/,Marphil
otros,bizcocho-ceramico,losetas-bizcocho,Loseta bizcocho rojo 300×300 mm,"3,59€",https://www.marphil.com/producto/rojo-300-x-300-mm/,Marphil
otros,bizcocho-ceramico,platos-bizcocho,Bandeja Redondeada 25.5×17.5 – ANTI,"6,98€",https://www.marphil.com/producto/bandeja-redondeada-25-5x17-5-anti/,Marphil
otros,bizcocho-ceramico,platos-bizcocho,Plato llano irregular 27 cm. – ORET,"12,64€",https://www.marphil.com/producto/plato-llano-irregular-27-cm-oret/,Marphil
otros,bizcocho-ceramico,platos-bizcocho,Plato postre irregular 23 cm. – ORDE,"7,41€",https://www.marphil.com/producto/plato-postre-irregular-23-cm-orde/,Marphil
otros,bizcocho-ceramico,platos-bizcocho,Bandeja ASMI 12 x 12 cm,"4,44€",https://www.marphil.com/producto/bandeja-asmi-12-x-12-cm/,Marphil
otros,bizcocho-ceramico,platos-bizcocho,Plato hoja 12X15 cm – BLAT,"3,17€",https://www.marphil.com/producto/plato-hoja-12x15-cm-blat/,Marphil
otros,bizcocho-ceramico,platos-bizcocho,Plato liso 10 cm – ETG10,"3,10€",https://www.marphil.com/producto/plato-liso-10-cm-etg10/,Marphil
otros,bizcocho-ceramico,platos-bizcocho,Plato liso 14 cm – ETG14,"3,46€",https://www.marphil.com/producto/plato-liso-14-cm-etg14/,Marphil
otros,bizcocho-ceramico,platos-bizcocho,Plato liso 20 cm – ETG20,"4,67€",https://www.marphil.com/producto/plato-liso-20-cm-etg20/,Marphil
otros,bizcocho-ceramico,platos-bizcocho,Plato liso 30 cm – ETG30,"8,74€",https://www.marphil.com/producto/plato-liso-28-cm-etg28/,Marphil
otros,bizcocho-ceramico,platos-bizcocho,Plato liso 35 cm – ETG35,"11,63€",https://www.marphil.com/producto/plato-liso-35-cm-etg35/,Marphil
otros,bizcocho-ceramico,platos-bizcocho,Bowl 25 cm – Salz25,"9,32€",https://www.marphil.com/producto/bowl-25-cm-salz25/,Marphil
otros,bizcocho-ceramico,platos-bizcocho,Dog Bowl 20 cm – Lassie,"9,95€",https://www.marphil.com/producto/dog-bowl-20-cm-lassie/,Marphil
otros,bizcocho-ceramico,platos-bizcocho,Dog Bowl 25 cm – Bulldog,"14,98€",https://www.marphil.com/producto/dog-bowl-25-cm-bulldog/,Marphil
otros,bizcocho-ceramico,platos-bizcocho,Bandeja Papp 22 X 14.5 cm,"8,94€",https://www.marphil.com/producto/bandeja-papp-22-x-14-5-cm/,Marphil
otros,bizcocho-ceramico,platos-bizcocho,Bowl cuadrado bizcocho – SOJA,"3,73€",https://www.marphil.com/producto/bowl-cuadrado-soja/,Marphil
otros,bizcocho-ceramico,platos-bizcocho,Plato ala liso 22 cm – ERT22,"5,36€",https://www.marphil.com/producto/plato-ala-liso-22-cm-ert22/,Marphil
otros,bizcocho-ceramico,platos-bizcocho,Plato ala liso 28 cm – ERT28,"7,28€",https://www.marphil.com/producto/plato-ala-liso-28-cm-ert28/,Marphil
otros,bizcocho-ceramico,platos-bizcocho,Plato ala sopero 24 cm – ERTS,"5,13€",https://www.marphil.com/producto/plato-ala-sopero-24-cm-erts/,Marphil
otros,bizcocho-ceramico,platos-bizcocho,Plato pasta – PASTA 30 cm,"9,03€",https://www.marphil.com/producto/plato-pasta-pasta-30-cm/,Marphil
otros,bizcocho-ceramico,tazas-bizcocho,Taza OBELIX 11 cm,"6,80€",https://www.marphil.com/producto/taza-obelix-11-cm/,Marphil
otros,bizcocho-ceramico,tazas-bizcocho,Taza de Café WIME 8 cm.,"5,70€",https://www.marphil.com/producto/taza-de-cafe-wime-8-cm/,Marphil
otros,bizcocho-ceramico,tazas-bizcocho,Taza FELIX 13 cm.,"7,53€",https://www.marphil.com/producto/taza-felix-13-cm/,Marphil
otros,bizcocho-ceramico,tazas-bizcocho,Taza MILKY 10 cm.,"6,95€",https://www.marphil.com/producto/__trashed-10/,Marphil
otros,bizcocho-ceramico,tazas-bizcocho,Taza Hand 10 cm. – 300 ml,"4,16€",https://www.marphil.com/producto/taza-hand-10-cm-300-ml/,Marphil
otros,bizcocho-ceramico,tazas-bizcocho,Jarra Refresco – JUICY,"10,07€",https://www.marphil.com/producto/jarra-refresco-juicy/,Marphil
otros,bizcocho-ceramico,tazas-bizcocho,Taza bizcocho – EJT JUMBO,"6,15€",https://www.marphil.com/producto/taza-bizcocho-ejt-jumbo/,Marphil
otros,bizcocho-ceramico,tazas-bizcocho,Taza Alta Lisa Bizcocho – CAFF,"5,69€",https://www.marphil.com/producto/taza-alta-lisa-caff/,Marphil
otros,bizcocho-ceramico,tazas-bizcocho,Taza Bizcocho – LOOP,"6,92€",https://www.marphil.com/producto/taza-loop/,Marphil
otros,bizcocho-ceramico,tazas-bizcocho,Taza Cónica Bizcocho – KOBE,"5,01€",https://www.marphil.com/producto/taza-conica-kobe/,Marphil
otros,bizcocho-ceramico,tazas-bizcocho,Taza Lisa Bizcocho – HENK,"6,00€",https://www.marphil.com/producto/taza-lisa-henk/,Marphil
otros,bizcocho-ceramico,tazas-bizcocho,Taza Mug Bizcocho – EHB,"5,40€",https://www.marphil.com/producto/taza-mug-ehb/,Marphil
otros,bizcocho-ceramico,tazas-bizcocho,Vaso KEGE,"4,67€",https://www.marphil.com/producto/vaso-kege/,Marphil
otros,bizcocho-ceramico,tazas-bizcocho,Vaso OLIV,"4,79€",https://www.marphil.com/producto/vaso-conico-105-cm/,Marphil
otros,bizcocho-ceramico,varios-bizcocho,@rroba,"5,45€",https://www.marphil.com/producto/rroba/,Marphil
otros,bizcocho-ceramico,varios-bizcocho,Bizcocho Cuadrado 5 cm,"1,06€",https://www.marphil.com/producto/bizcocho-cuadrado-5-cm/,Marphil
otros,bizcocho-ceramico,varios-bizcocho,Bizcocho Redondo 5 cm,"0,88€",https://www.marphil.com/producto/bizcocho-redondo-5-cm/,Marphil
otros,bizcocho-ceramico,varios-bizcocho,Cuenco con base CALA 14.5 cm,"4,77€",https://www.marphil.com/producto/cuenco-con-base-cala-14-5-cm/,Marphil
